Date,SKU,Units_Sold,Revenue,Price,Promotion,Product_Name,Category,Subcategory,Launch_Date,Cost_Price,Selling_Price,Gross_Margin_Per_Unit,Margin_Percentage,Product_Age_Days,year,month,quarter,week,day_of_week,is_weekend,season,holiday,is_holiday,promotion_event,Snapshot_Date,Current_Stock,On_Order,Lead_Time_Days,Safety_Stock,Reorder_Point,Inventory_Value
2025-04-03,SKU048,10,13795.5,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,4,Q2,14,Thursday,0,Spring,,0,,,,,,,,
2025-04-03,SKU049,27,141030.99,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,4,Q2,14,Thursday,0,Spring,,0,,,,,,,,
2025-04-03,SKU050,11,9709.92,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,4,Q2,14,Thursday,0,Spring,,0,,,,,,,,
2025-04-04,SKU001,14,51296.7,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU002,10,38056.9,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU003,6,48469.38,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU004,5,34307.85,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU005,17,161384.74,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU006,4,32424.16,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU007,22,112509.98,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU008,21,206695.44,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU009,5,11684.45,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU010,18,11942.28,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU011,3,4333.68,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU012,13,114131.81,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU013,21,120913.38,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU014,21,47685.75,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU015,8,49696.96,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU016,15,32502.3,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU017,14,118682.48,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU018,26,144960.66,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU019,16,77117.6,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU020,20,77950.8,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU021,16,123380.48,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU022,7,32179.21,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU023,16,22667.84,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU024,16,28301.92,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU025,3,34674.03,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU026,16,175032.64,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU027,31,264014.6,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU028,9,31356.81,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU029,23,267776.35,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU030,5,47167.55,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU031,16,139454.88,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU032,5,28062.95,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU033,25,88950.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU034,26,39471.64,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU035,26,282624.94,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU036,3,17061.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU037,25,68685.5,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU038,16,63185.6,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU039,3,21356.85,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU040,25,61264.0,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU041,14,144714.22,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU042,25,229970.75,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU043,25,218644.25,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU044,11,59535.08,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU045,27,207273.06,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU046,11,78930.94,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU047,18,142887.96,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU048,7,9656.85,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU049,24,125360.88,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-04,SKU050,2,1765.44,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,4,Q2,14,Friday,0,Spring,,0,,,,,,,,
2025-04-05,SKU001,16,58624.8,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU002,13,49473.97,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU003,6,48469.38,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU004,4,27446.28,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU005,21,199357.62,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU006,9,72954.36,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU007,33,168764.97,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU008,16,157482.24,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU009,17,39727.13,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU010,28,18576.88,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU011,3,4333.68,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU012,36,316057.32,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU013,15,86366.7,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU014,20,45415.0,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU015,6,37272.72,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU016,13,28168.66,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU017,15,127159.8,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU018,31,172837.71,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU019,22,106036.7,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU020,22,85745.88,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU021,12,92535.36,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU022,20,91940.6,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU023,16,22667.84,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU024,15,26533.05,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU025,2,23116.02,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU026,35,382883.9,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU027,29,246981.4,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU028,4,13936.36,3484.09,0,Product 028,Kitchen,Rug,2024-06-24,6348.66,3484.09,-2864.57,-82.21859940472261,555,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU029,20,232849.0,11642.45,0,Product 029,Lighting,Organizer,2023-08-23,5402.59,11642.45,6239.86,53.59576377824254,861,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU030,7,66034.57,9433.51,0,Product 030,Storage,Sofa,2023-05-03,5715.03,9433.51,3718.48,39.417777688262376,973,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU031,16,139454.88,8715.93,0,Product 031,Furniture,Chair,2023-05-11,6300.65,8715.93,2415.28,27.71109910244805,965,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU032,10,56125.9,5612.59,0,Product 032,Home Decor,Table,2022-09-07,3806.6,5612.59,1805.99,32.17747955934782,1211,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU033,33,117414.0,3558.0,0,Product 033,Kitchen,Cushion,2022-04-12,4657.74,3558.0,-1099.74,-30.908937605396293,1359,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU034,28,42507.92,1518.14,0,Product 034,Lighting,Cookware,2023-09-03,1333.43,1518.14,184.71,12.16686208123098,850,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU035,31,336975.89,10870.19,0,Product 035,Storage,Lamp,2024-09-03,1137.61,10870.19,9732.58,89.53458955179255,484,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU036,7,39809.0,5687.0,0,Product 036,Furniture,Shelf,2022-03-12,5430.12,5687.0,256.88,4.516968524705469,1390,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU037,35,96159.7,2747.42,0,Product 037,Home Decor,Cabinet,2024-08-02,3901.0,2747.42,-1153.58,-41.98775578542778,516,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU038,8,31592.8,3949.1,0,Product 038,Kitchen,Rug,2024-06-29,4630.58,3949.1,-681.48,-17.25659010913879,550,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU039,4,28475.8,7118.95,0,Product 039,Lighting,Organizer,2022-11-01,6178.74,7118.95,940.21,13.207144312012304,1156,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU040,17,41659.52,2450.56,0,Product 040,Storage,Sofa,2023-11-26,5169.07,2450.56,-2718.51,-110.9342354400627,766,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU041,9,93030.57,10336.73,0,Product 041,Furniture,Chair,2022-07-01,4540.24,10336.73,5796.49,56.07663158465008,1279,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU042,32,294362.56,9198.83,0,Product 042,Home Decor,Table,2024-04-13,4583.86,9198.83,4614.97,50.16909759175896,627,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU043,31,271118.87,8745.77,0,Product 043,Kitchen,Cushion,2024-02-10,2605.61,8745.77,6140.16,70.20719730795572,690,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU044,13,70359.64,5412.28,0,Product 044,Lighting,Cookware,2023-01-25,488.84,5412.28,4923.44,90.96794696504983,1071,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU045,24,184242.72,7676.78,0,Product 045,Storage,Lamp,2022-03-16,3634.56,7676.78,4042.22,52.655149685154456,1386,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU046,10,71755.4,7175.54,0,Product 046,Furniture,Shelf,2024-12-03,1913.03,7175.54,5262.51,73.33956747506112,393,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU047,20,158764.4,7938.22,0,Product 047,Home Decor,Cabinet,2023-05-06,3416.1,7938.22,4522.12,56.9664232031866,970,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU048,10,13795.5,1379.55,0,Product 048,Kitchen,Rug,2024-09-09,6863.87,1379.55,-5484.32,-397.5441267079845,478,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU049,24,125360.88,5223.37,0,Product 049,Lighting,Organizer,2024-01-16,2063.03,5223.37,3160.34,60.503850962118335,715,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-05,SKU050,11,9709.92,882.72,0,Product 050,Storage,Sofa,2024-05-06,701.85,882.72,180.87,20.49007612833061,604,2025,4,Q2,14,Saturday,1,Spring,,0,,,,,,,,
2025-04-06,SKU001,20,73281.0,3664.05,0,Product 001,Furniture,Chair,2022-04-09,1758.45,3664.05,1905.6,52.00802390797068,1362,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU002,18,68502.42,3805.69,0,Product 002,Home Decor,Table,2024-05-01,3867.09,3805.69,-61.4,-1.6133736589159915,609,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU003,7,56547.61,8078.23,0,Product 003,Kitchen,Cushion,2023-12-22,589.48,8078.23,7488.75,92.70285693772028,740,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU004,2,13723.14,6861.57,0,Product 004,Lighting,Cookware,2023-04-28,1445.74,6861.57,5415.83,78.92989505317296,978,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU005,26,246823.72,9493.22,0,Product 005,Storage,Lamp,2023-04-22,5543.63,9493.22,3949.59,41.60432392802443,984,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU006,9,72954.36,8106.04,0,Product 006,Furniture,Shelf,2024-08-02,6021.91,8106.04,2084.13,25.71082797518887,516,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU007,34,173879.06,5114.09,0,Product 007,Home Decor,Cabinet,2022-04-05,7748.2,5114.09,-2634.11,-51.506915208766365,1366,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU008,25,246066.0,9842.64,0,Product 008,Kitchen,Rug,2024-02-07,2775.15,9842.64,7067.49,71.80482065787228,693,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU009,8,18695.12,2336.89,0,Product 009,Lighting,Organizer,2022-08-10,3121.06,2336.89,-784.17,-33.55613657467831,1239,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU010,19,12605.74,663.46,0,Product 010,Storage,Sofa,2022-04-14,3889.06,663.46,-3225.6,-486.1785186748259,1357,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU011,3,4333.68,1444.56,0,Product 011,Furniture,Chair,2023-08-03,1718.4,1444.56,-273.84,-18.95663731516863,881,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU012,40,351174.8,8779.37,0,Product 012,Home Decor,Table,2024-12-09,1256.89,8779.37,7522.48,85.68359688679254,387,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU013,8,46062.24,5757.78,0,Product 013,Kitchen,Cushion,2024-03-20,3936.71,5757.78,1821.07,31.627988565037217,651,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU014,31,70393.25,2270.75,0,Product 014,Lighting,Cookware,2024-04-17,2008.55,2270.75,262.2,11.546845755807553,623,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU015,11,68333.32,6212.12,0,Product 015,Storage,Lamp,2024-02-29,5441.06,6212.12,771.06,12.412187787743958,671,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU016,23,49836.86,2166.82,0,Product 016,Furniture,Shelf,2024-05-14,3637.93,2166.82,-1471.11,-67.89257990972945,596,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU017,19,161069.08,8477.32,0,Product 017,Home Decor,Cabinet,2023-07-19,6703.26,8477.32,1774.06,20.92713263153921,896,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU018,29,161686.89,5575.41,0,Product 018,Kitchen,Rug,2022-05-21,5677.05,5575.41,-101.64,-1.8230049449278167,1320,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU019,22,106036.7,4819.85,0,Product 019,Lighting,Organizer,2024-07-12,2670.84,4819.85,2149.01,44.58665726111808,537,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU020,19,74053.26,3897.54,0,Product 020,Storage,Sofa,2023-05-11,6700.01,3897.54,-2802.47,-71.90355968123482,965,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU021,3,23133.84,7711.28,0,Product 021,Furniture,Chair,2023-07-05,6486.92,7711.28,1224.36,15.87751968544781,910,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU022,5,22985.15,4597.03,0,Product 022,Home Decor,Table,2023-02-12,3252.96,4597.03,1344.07,29.237790486466263,1053,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU023,24,34001.76,1416.74,0,Product 023,Kitchen,Cushion,2022-07-20,2484.54,1416.74,-1067.8,-75.37021612998856,1260,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU024,17,30070.79,1768.87,0,Product 024,Lighting,Cookware,2024-10-16,5539.34,1768.87,-3770.47,-213.15698722913496,441,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU025,3,34674.03,11558.01,0,Product 025,Storage,Lamp,2024-05-09,1333.08,11558.01,10224.93,88.46618059683284,601,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU026,24,262548.96,10939.54,0,Product 026,Furniture,Shelf,2023-12-10,1799.29,10939.54,9140.25,83.55241628075768,752,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
2025-04-06,SKU027,33,281047.8,8516.6,0,Product 027,Home Decor,Cabinet,2023-03-19,307.06,8516.6,8209.54,96.3945706032924,1018,2025,4,Q2,14,Sunday,1,Spring,,0,,,,,,,,
